City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Sosva,RU,2022-04-17 02:22:37,59.1766,61.8558,27.14,80,36,8.41
393,Harare,ZW,2022-04-17 02:22:38,-17.8294,31.0539,61.83,88,34,5.53
394,Areia Branca,BR,2022-04-17 02:22:38,-4.9561,-37.1369,80.2,83,18,9.53
395,Adilabad,IN,2022-04-17 02:22:38,19.6667,78.5333,90.52,32,81,10.65
396,Xinxiang,CN,2022-04-17 02:22:38,35.3089,113.8672,61.3,29,100,6.98
397,Conceicao Da Barra,BR,2022-04-17 02:22:39,-18.5933,-39.7322,72.81,79,100,6.42
398,Beckley,US,2022-04-17 02:22:39,37.7782,-81.1882,62.49,68,75,10.36
399,La Asuncion,VE,2022-04-17 02:22:39,11.0333,-63.8628,78.03,82,25,21.52
400,Trat,TH,2022-04-17 02:22:40,12.5,102.5,89.8,77,100,1.81
401,Itaituba,BR,2022-04-17 02:22:40,-4.2761,-55.9836,73.33,99,95,0.47
402,Tuatapere,NZ,2022-04-17 02:22:40,-46.1333,167.6833,57.31,52,86,2.59
403,Cayenne,GF,2022-04-17 02:22:41,4.9333,-52.3333,81.09,1,20,5.01
404,Amapa,BR,2022-04-17 02:22:41,1.0,-52.0,71.94,98,100,2.19
405,Victor Harbor,AU,2022-04-17 02:22:41,-35.5667,138.6167,78.67,67,100,13.82
406,Ust-Omchug,RU,2022-04-17 02:22:42,61.15,149.6333,18.34,81,98,6.62
407,Huarmey,PE,2022-04-17 02:22:42,-10.0681,-78.1522,67.37,84,99,8.39
408,Cardoso,BR,2022-04-17 02:22:42,-20.0819,-49.9142,60.51,72,0,7.52
409,Surt,LY,2022-04-17 02:22:43,31.2089,16.5887,62.55,84,98,19.13
410,Cockburn Town,TC,2022-04-17 02:22:43,21.4612,-71.1419,77.63,85,100,23.29
411,Komsomolskiy,UZ,2022-04-17 02:20:24,40.4272,71.7189,63.32,42,81,2.3
412,College,US,2022-04-17 02:22:43,64.8569,-147.8028,34.12,32,20,14.97
413,Muana,BR,2022-04-17 02:22:44,-1.5283,-49.2167,74.98,96,100,3.8
414,Khromtau,KZ,2022-04-17 02:22:44,50.2503,58.4347,42.64,68,30,5.19
415,Northam,GB,2022-04-17 02:22:44,51.0333,-4.2167,52.61,72,100,8.43
416,Muskogee,US,2022-04-17 02:22:45,35.5834,-95.3336,62.67,58,100,12.66
417,Derzhavinsk,KZ,2022-04-17 02:22:45,51.1,66.3167,47.73,70,74,8.1
418,Todos Santos,MX,2022-04-17 02:22:45,23.45,-110.2167,65.66,81,100,7.11
419,Mayumba,GA,2022-04-17 02:22:46,-3.432,10.6554,76.71,92,19,3.67
420,Southbridge,US,2022-04-17 02:22:46,42.0751,-72.0334,45.43,93,100,3.0
421,Adana,TR,2022-04-17 02:23:46,36.985,35.2881,53.62,71,0,6.91
422,Coahuayana,MX,2022-04-17 02:23:47,18.7333,-103.6833,72.39,80,99,1.05
423,Owando,CG,2022-04-17 02:23:47,-0.4819,15.8999,73.17,88,82,1.23
424,Floro,NO,2022-04-17 02:23:47,61.5996,5.0328,43.97,75,100,9.22
425,The Valley,AI,2022-04-17 02:23:47,18.217,-63.0578,79.11,76,33,24.32
426,Pangoa,PE,2022-04-17 02:23:48,-12.1167,-73.0,71.02,86,99,1.34
427,Popondetta,PG,2022-04-17 02:23:48,-8.7537,148.2534,84.52,74,98,4.23
428,Agaro,ET,2022-04-17 02:23:48,7.85,36.65,60.62,99,100,1.92
429,Taperoa,BR,2022-04-17 02:23:49,-7.2075,-36.8267,70.54,92,24,4.65
430,Ilovka,RU,2022-04-17 02:23:49,50.7053,38.637,48.52,94,100,11.59
431,Zhigansk,RU,2022-04-17 02:23:49,66.7697,123.3711,15.48,94,100,15.23
432,Morant Bay,JM,2022-04-17 02:23:50,17.8815,-76.4093,80.22,85,69,8.55
433,Novi Ligure,IT,2022-04-17 02:23:50,44.7608,8.7896,56.68,52,31,1.01
434,Yumen,CN,2022-04-17 02:23:50,40.2833,97.2,47.52,25,0,4.7
435,Jijiang,CN,2022-04-17 02:23:51,29.2906,106.2542,58.37,90,100,3.89
436,Kropotkin,RU,2022-04-17 02:23:51,45.4375,40.5756,46.8,82,45,5.99
437,Naze,JP,2022-04-17 02:22:50,28.3667,129.4833,68.92,58,90,10.18
438,Margate,GB,2022-04-17 02:23:51,51.3813,1.3862,50.31,84,52,1.01
439,Lagoa,PT,2022-04-17 02:23:51,39.05,-27.9833,58.33,74,0,14.7
440,Darhan,MN,2022-04-17 02:23:52,49.4867,105.9228,51.3,35,77,4.68
441,Yacuiba,BO,2022-04-17 02:23:52,-22.038,-63.6797,62.42,53,100,2.93
442,Uni,RU,2022-04-17 02:23:52,57.7535,51.4923,25.57,90,100,5.32
443,Ajdabiya,LY,2022-04-17 02:23:53,30.7554,20.2263,63.41,82,100,13.04
444,Nangomba,TZ,2022-04-17 02:23:53,-10.9,38.5,69.22,100,45,3.69
445,Poum,NC,2022-04-17 02:23:53,-20.2333,164.0167,78.55,66,2,8.75
446,Penzance,GB,2022-04-17 02:23:54,50.1186,-5.5371,50.68,88,97,13.06
447,Algiers,DZ,2022-04-17 02:23:54,36.7525,3.042,46.22,93,20,3.44
448,Sorland,NO,2022-04-17 02:23:54,67.667,12.6934,42.22,96,100,22.21
449,Osoyoos,CA,2022-04-17 02:23:26,49.0331,-119.4524,52.21,24,100,2.3
450,Maromitsa,RU,2022-04-17 02:23:55,59.8683,48.0123,20.26,97,20,1.97
451,Mutoko,ZW,2022-04-17 02:23:55,-17.397,32.2268,59.65,93,15,4.38
452,Amahai,ID,2022-04-17 02:23:55,-3.3333,128.9167,87.39,61,85,2.44
453,Itatskiy,RU,2022-04-17 02:23:56,56.07,89.0369,51.64,67,68,9.28
454,Clinton,US,2022-04-17 02:23:29,42.587,-82.9199,37.94,63,100,12.66
455,Flinders,AU,2022-04-17 02:19:09,-34.5833,150.8552,77.05,58,2,8.99
456,Hervey Bay,AU,2022-04-17 02:23:56,-25.2986,152.8535,77.02,66,59,8.99
457,Hailar,CN,2022-04-17 02:23:36,49.2,119.7,39.33,26,66,10.54
458,Arona,ES,2022-04-17 02:23:56,28.0996,-16.681,71.69,82,0,5.75
459,Krasnyy Chikoy,RU,2022-04-17 02:23:57,50.3643,108.7512,46.8,54,100,7.65
460,Sistranda,NO,2022-04-17 02:23:57,63.7256,8.834,40.96,81,100,3.78
461,Sedro-Woolley,US,2022-04-17 02:22:04,48.5039,-122.2361,49.82,68,20,6.91
462,Buala,SB,2022-04-17 02:23:57,-8.145,159.5921,83.19,71,90,3.31
463,Lovington,US,2022-04-17 02:23:58,32.944,-103.3485,66.02,27,98,1.99
464,Kameyama,JP,2022-04-17 02:23:58,34.85,136.45,57.7,61,100,3.06
465,Atambua,ID,2022-04-17 02:23:58,-9.1061,124.8925,83.28,65,85,2.33
466,Abu Zabad,SD,2022-04-17 02:23:59,12.35,29.25,82.4,49,100,8.84
467,Worland,US,2022-04-17 02:21:04,44.0169,-107.9554,49.87,62,0,12.66
468,Caceres,ES,2022-04-17 02:24:59,39.522,-6.3748,56.73,76,24,2.75
469,Vila Franca Do Campo,PT,2022-04-17 02:24:59,37.7167,-25.4333,61.21,91,99,9.08
470,Egvekinot,RU,2022-04-17 02:25:00,66.3167,-179.1667,22.84,86,39,8.95
471,Longonjo,AO,2022-04-17 02:25:00,-12.9067,15.2533,63.61,94,100,2.24
472,Batagay,RU,2022-04-17 02:25:00,67.6333,134.6333,18.45,81,100,2.55
473,Simplicio Mendes,BR,2022-04-17 02:25:01,-7.8539,-41.9103,72.0,91,19,2.53
474,Yarmouth,US,2022-04-17 02:25:01,41.7057,-70.2286,55.96,88,100,21.99
475,Vadgaon,IN,2022-04-17 02:25:01,20.9402,74.8712,85.23,27,0,7.2
476,Gazanjyk,TM,2022-04-17 02:25:02,39.2446,55.5154,57.07,86,100,8.1
477,La Orilla,MX,2022-04-17 02:25:02,17.9833,-102.2333,74.07,77,8,4.47
478,Zaranj,AF,2022-04-17 02:23:12,30.9667,61.8833,66.16,38,76,12.53
479,Miyang,CN,2022-04-17 02:25:03,24.4042,103.4428,69.57,62,17,5.95
480,Cap-Aux-Meules,CA,2022-04-17 02:25:03,47.3821,-61.8597,44.65,81,75,12.66
481,Hayden,US,2022-04-17 02:20:23,47.766,-116.7866,40.55,80,0,5.75
482,Narsaq,GL,2022-04-17 02:22:34,60.9167,-46.05,32.22,84,9,1.57
483,West Wendover,US,2022-04-17 02:25:04,40.7391,-114.0733,60.01,29,0,19.57
484,Havelock,US,2022-04-17 02:25:04,34.8791,-76.9013,67.98,89,0,6.91
485,Guerrero Negro,MX,2022-04-17 02:21:55,27.9769,-114.0611,60.49,83,46,19.48
486,Djougou,BJ,2022-04-17 02:25:04,9.7085,1.666,73.58,71,86,4.07
487,Kizukuri,JP,2022-04-17 02:25:05,40.8061,140.3861,60.12,21,4,13.42
488,Menomonie,US,2022-04-17 02:25:05,44.8755,-91.9193,35.64,51,36,0.0
489,Petropavlovsk-Kamchatskiy,RU,2022-04-17 02:25:05,53.0452,158.6483,39.79,33,0,11.18
490,Lufilufi,WS,2022-04-17 02:25:06,-13.8745,-171.5986,89.38,74,10,15.21
491,Ayan,RU,2022-04-17 02:23:17,56.45,138.1667,27.16,76,68,9.17
492,Celendin,PE,2022-04-17 02:25:06,-6.8703,-78.1517,53.76,89,19,3.29
493,Bambanglipuro,ID,2022-04-17 02:23:26,-7.95,110.2833,84.13,74,100,3.15
494,Presidencia Roque Saenz Pena,AR,2022-04-17 02:25:06,-26.7852,-60.4388,58.32,86,48,3.76
495,Port Hardy,CA,2022-04-17 02:23:29,50.6996,-127.4199,46.58,57,75,16.11
496,Sao Felix Do Xingu,BR,2022-04-17 02:21:25,-6.6447,-51.995,72.12,99,94,1.1
497,San Isidro,PE,2022-04-17 02:25:07,-12.1167,-77.05,64.51,29,0,13.8
498,Waipawa,NZ,2022-04-17 02:25:07,-41.4122,175.5153,56.01,60,19,8.52
499,Faya,SA,2022-04-17 02:25:08,18.3851,42.4509,62.71,47,1,3.42
500,Imbituba,BR,2022-04-17 02:25:08,-28.24,-48.6703,67.86,81,67,6.91
501,Novska,HR,2022-04-17 02:25:08,45.3406,16.9769,41.77,84,99,9.17
502,Ilhabela,BR,2022-04-17 02:25:08,-23.7781,-45.3581,66.81,86,13,3.96
503,Dubrovka,RU,2022-04-17 02:25:09,53.6907,33.5071,30.56,89,100,13.69
504,Chake Chake,TZ,2022-04-17 02:25:09,-5.2459,39.7666,76.68,89,100,9.08
505,Spring Valley,US,2022-04-17 02:25:09,36.108,-115.245,75.15,20,0,21.85
506,Christchurch,NZ,2022-04-17 02:25:10,-43.5333,172.6333,57.94,79,75,12.66
507,Excelsior Springs,US,2022-04-17 02:25:10,39.3392,-94.2261,49.5,35,0,0.0
508,Polyarnyy,RU,2022-04-17 02:25:10,69.1989,33.4478,37.18,88,100,25.05
509,Boras,SE,2022-04-17 02:25:11,57.721,12.9401,33.89,96,73,3.22
510,Los Llanos De Aridane,ES,2022-04-17 02:20:21,28.6585,-17.9182,68.13,54,0,12.66
511,Teguise,ES,2022-04-17 02:25:11,29.0605,-13.564,70.02,49,0,10.36
512,Ponta Delgada,PT,2022-04-17 02:20:24,37.7333,-25.6667,61.52,82,20,16.11
513,Hundorp,NO,2022-04-17 02:25:11,61.5552,9.9407,31.62,86,100,1.95
514,Salcininkai,LT,2022-04-17 02:25:12,54.3,25.3833,31.84,89,15,6.44
515,Minot,US,2022-04-17 02:25:12,48.2325,-101.2963,17.82,73,0,6.91
516,Dauphin,CA,2022-04-17 02:25:12,51.1494,-100.0502,19.54,58,0,6.91
517,Kinablangan,PH,2022-04-17 02:31:48,7.6947,126.5503,82.96,75,50,5.48
518,Tambura,SS,2022-04-17 02:31:48,5.6,27.4667,68.67,94,93,3.91
519,Ha Giang,VN,2022-04-17 02:31:49,22.8333,104.9833,66.25,96,100,1.61
520,Beyla,GN,2022-04-17 02:31:49,8.6833,-8.6333,68.77,87,100,3.91
521,Per,HU,2022-04-17 02:31:49,47.6115,17.8063,39.2,56,0,13.8
522,Lumby,CA,2022-04-17 02:31:50,50.2498,-118.969,47.97,25,100,1.14
523,Zeya,RU,2022-04-17 02:31:50,53.75,127.2667,42.42,39,22,6.38
524,Kpandu,GH,2022-04-17 02:31:50,6.9954,0.2931,76.57,80,87,1.05
525,Aklavik,CA,2022-04-17 02:31:50,68.2191,-135.0107,12.09,83,23,12.5
526,Mehamn,NO,2022-04-17 02:31:51,71.0357,27.8492,37.33,88,100,28.25
527,Port Hawkesbury,CA,2022-04-17 02:31:22,45.6169,-61.3485,47.8,78,20,9.22
528,Casino,AU,2022-04-17 02:31:51,-28.8667,153.05,75.15,60,98,8.05
529,Batsfjord,NO,2022-04-17 02:31:51,70.6345,29.7185,37.18,87,100,47.18
530,Deputatskiy,RU,2022-04-17 02:31:52,69.3,139.9,12.52,87,100,4.14
531,Angoche,MZ,2022-04-17 02:31:52,-16.2325,39.9086,77.92,88,17,8.77
532,Qaqortoq,GL,2022-04-17 02:31:52,60.7167,-46.0333,26.94,88,7,5.14
533,Ippy,CF,2022-04-17 02:31:53,6.2679,21.2247,73.92,70,48,4.03
534,Orange Park,US,2022-04-17 02:30:02,30.1661,-81.7065,74.23,77,75,8.05
535,Portree,GB,2022-04-17 02:31:53,57.4129,-6.1942,49.51,93,100,8.95
536,Sao Filipe,CV,2022-04-17 02:31:54,14.8961,-24.4956,70.7,79,25,7.2
537,Kosa,RU,2022-04-17 02:31:54,59.9445,54.9977,21.88,90,65,3.24
538,Dhone,IN,2022-04-17 02:31:54,15.4167,77.8833,87.8,39,74,2.35
539,Goderich,CA,2022-04-17 02:31:55,43.7501,-81.7165,32.92,74,100,11.5
540,Airai,TL,2022-04-17 02:31:55,-8.9266,125.4092,74.5,61,40,1.54
541,Zyryanovsk,KZ,2022-04-17 02:28:55,49.7386,84.2719,37.98,92,76,1.03
542,Nanakuli,US,2022-04-17 02:31:55,21.3906,-158.1547,82.35,59,0,11.5
543,Burnie,AU,2022-04-17 02:31:57,-41.0667,145.9167,66.94,69,100,6.71
544,Tuy Hoa,VN,2022-04-17 02:31:57,13.0833,109.3,82.71,73,87,7.96
545,Voznesenskoye,RU,2022-04-17 02:31:57,54.89,42.7569,32.05,89,100,13.69
546,Henties Bay,NA,2022-04-17 02:31:58,-22.116,14.2845,59.38,83,82,4.32
547,Smithers,CA,2022-04-17 02:31:58,54.7804,-127.1743,46.72,19,20,4.61
548,Santa Marta,CO,2022-04-17 02:31:01,11.2408,-74.199,86.05,73,40,35.68
549,Alice Springs,AU,2022-04-17 02:31:59,-23.7,133.8833,90.95,17,12,14.97
550,Harper,LR,2022-04-17 02:31:59,4.375,-7.7169,76.6,89,100,4.38
551,Kant,IN,2022-04-17 02:31:59,27.8,79.8,92.05,11,0,0.72
552,North Bend,US,2022-04-17 02:32:00,43.4065,-124.2243,48.11,77,75,10.36
553,Bracebridge,CA,2022-04-17 02:27:58,45.0334,-79.3163,29.34,64,0,10.36
554,Eirunepe,BR,2022-04-17 02:32:00,-6.6603,-69.8736,73.09,95,84,2.24
555,Lasa,IT,2022-04-17 02:32:01,46.6166,10.7002,41.88,63,11,6.15
556,Pangai,TO,2022-04-17 02:32:01,-19.8,-174.35,81.82,76,86,8.12
557,Abu Samrah,SY,2022-04-17 02:32:01,35.3029,37.1841,57.27,40,2,3.96
558,Aktash,RU,2022-04-17 02:32:02,50.3,87.7333,38.55,33,0,5.1
559,Boulder City,US,2022-04-17 02:32:02,35.9786,-114.8325,74.62,17,0,10.36
560,Gornyy,RU,2022-04-17 02:32:02,55.1153,83.9059,49.26,61,97,11.59
561,Kaeo,NZ,2022-04-17 02:32:03,-35.1,173.7833,68.32,78,100,19.64
562,Berlevag,NO,2022-04-17 02:32:03,70.8578,29.0864,37.2,88,100,29.66
563,Ulaanbaatar,MN,2022-04-17 02:32:03,47.9077,106.8832,42.93,26,0,2.24
564,Adrar,MR,2022-04-17 02:33:03,20.5022,-10.0711,74.86,15,0,12.08
565,Verkhnyaya Toyma,RU,2022-04-17 02:33:04,62.2349,44.9985,25.14,94,38,3.65
566,Maues,BR,2022-04-17 02:33:04,-3.3836,-57.7186,73.42,98,97,1.61
567,Aksu,CN,2022-04-17 02:33:04,41.1231,80.2644,60.49,11,82,10.18
568,Aksarka,RU,2022-04-17 02:33:05,66.5606,67.7975,14.79,89,100,3.29
569,Puerto Penasco,MX,2022-04-17 02:33:05,31.3167,-113.5333,70.92,81,0,5.97
570,Gucheng,CN,2022-04-17 02:33:05,35.9115,111.3192,63.27,29,96,7.76
571,Svobodnyy,RU,2022-04-17 02:33:06,51.4,128.1333,43.93,39,30,15.12
572,Brokopondo,SR,2022-04-17 02:33:06,4.75,-55.1667,75.07,90,98,8.7
573,Mirandopolis,BR,2022-04-17 02:33:06,-21.1336,-51.1017,58.46,76,0,7.58
574,Tumpat,MY,2022-04-17 02:33:07,6.1978,102.171,87.78,70,20,6.91
575,Vitim,RU,2022-04-17 02:33:07,59.4511,112.5578,32.79,98,100,9.4
576,Mountain Home,US,2022-04-17 02:33:07,43.133,-115.6912,47.68,93,40,29.93
577,Vallenar,CL,2022-04-17 02:30:24,-28.5708,-70.7581,60.49,64,0,0.27
578,Maloy,NO,2022-04-17 02:33:08,61.9353,5.1136,43.74,71,98,10.83
579,Moerai,PF,2022-04-17 02:33:08,-22.4333,-151.3333,80.29,68,5,3.91
580,Camacha,PT,2022-04-17 02:33:08,33.0833,-16.3333,60.22,82,20,14.97
581,Saint-Leu,RE,2022-04-17 02:33:09,-21.15,55.2833,72.43,75,6,0.92
582,Leningradskiy,RU,2022-04-17 02:33:09,69.3833,178.4167,14.81,89,94,7.85
583,Maple Creek,CA,2022-04-17 02:33:09,49.9168,-109.4848,33.85,60,100,10.36
584,Micheweni,TZ,2022-04-17 02:33:10,-4.9667,39.8333,79.03,84,100,12.97
585,Ketchikan,US,2022-04-17 02:33:10,55.3422,-131.6461,50.47,23,20,6.91
586,Makakilo City,US,2022-04-17 02:33:10,21.3469,-158.0858,80.92,64,0,14.97
